,root:12M:C,root:12M:V,root:3Y:C,root:3Y:V,root:4M:C,root:4M:V,root:5Y:C,root:5Y:V,root:B:C,root:B:V
ERR4281730,0.114540845,0.066813126,0.046250112,0.041242514,0.17523009,0.24820375,0.049757224,0.13017364,0.08771077,0.04007786
ERR4281731,0.10777353,0.09906454,0.03622888,0.02450092,0.25056654,0.1652638,0.030966068,0.06620045,0.18214123,0.037293915
ERR4281732,0.06974091,0.1355206,0.03711928,0.050966065,0.11223768,0.15695298,0.14780875,0.11732786,0.11217834,0.0601476
ERR4281733,0.067083366,0.1324747,0.041993134,0.21538275,0.025290912,0.12616025,0.13876106,0.17399465,0.014527047,0.06433213
ERR4281734,0.044195108,0.24295966,0.08805874,0.21994025,0.038035598,0.1075573,0.10216807,0.049841166,0.01799194,0.08925216
ERR4281735,0.07690592,0.13872619,0.04419227,0.17880484,0.030776218,0.115696765,0.1467024,0.17805757,0.016162263,0.073975645
ERR4281736,0.10778591,0.09905354,0.03623234,0.02449584,0.2505947,0.1652478,0.030969197,0.06620633,0.18211511,0.037299316
ERR4281737,0.064394556,0.12418017,0.052077353,0.197382,0.035564244,0.104243636,0.16293868,0.17588773,0.02016312,0.0631685
ERR4281738,0.114549674,0.066759296,0.046244618,0.041253153,0.17516515,0.24830253,0.04975786,0.13025697,0.08764391,0.040066805
ERR4281739,0.08547507,0.16462927,0.046563733,0.1294032,0.04005882,0.10108557,0.17187576,0.1517312,0.02093424,0.08824317
ERR4281740,0.10765919,0.09937714,0.036343206,0.02454732,0.2503287,0.16512795,0.031100905,0.066187404,0.18192442,0.037403688
ERR4281741,0.072242245,0.14292353,0.05698656,0.18423712,0.038496863,0.10704055,0.14616114,0.1610178,0.020017892,0.07087632
ERR4281742,0.17263225,0.15045509,0.05571153,0.025961382,0.18438515,0.11040011,0.02216866,0.08010614,0.16684096,0.031338736
ERR4281743,0.07560686,0.1270949,0.083558775,0.059300464,0.119076386,0.18220422,0.11919224,0.10597448,0.059911966,0.0680797
ERR4281744,0.077096656,0.124868415,0.082074344,0.05866919,0.12144085,0.18483429,0.11578599,0.10700713,0.06115277,0.06707039
ERR4281745,0.07913738,0.20698433,0.090553075,0.17541353,0.048835993,0.10958549,0.09031143,0.099730365,0.02087741,0.07857099
ERR4281746,0.08056934,0.2143473,0.088159434,0.17699969,0.045758,0.1142774,0.08434941,0.09672427,0.019343564,0.07947157
ERR4281747,0.07319036,0.15995747,0.055621367,0.2052152,0.031724833,0.124541074,0.118177675,0.14476477,0.016356977,0.07045033
ERR4281748,0.055674426,0.11371742,0.07085007,0.11021337,0.068141334,0.25229716,0.11690512,0.11830773,0.045996312,0.047896996
ERR4281749,0.07556349,0.12709989,0.083600454,0.059302125,0.11908108,0.18206926,0.119310424,0.105966836,0.059918072,0.0680884
ERR4281750,0.06746296,0.13254374,0.04211876,0.2147125,0.025396826,0.12610461,0.13825822,0.17452621,0.014556109,0.06432006
ERR4281751,0.11486378,0.06887749,0.045751166,0.040087752,0.18054968,0.24333493,0.04846749,0.12538789,0.09258454,0.04009521
ERR4281752,0.06393664,0.15814655,0.13092831,0.14275296,0.093178384,0.06795855,0.13350506,0.100647114,0.04156671,0.06737977
ERR4281753,0.080972664,0.21610005,0.08698496,0.17776115,0.04465582,0.115928106,0.08285316,0.09622072,0.018848922,0.07967445
ERR4281754,0.0759268,0.13348854,0.08257722,0.05720363,0.12432368,0.17741889,0.11532536,0.10051957,0.06485983,0.06835646
ERR4281755,0.06378562,0.15753134,0.13127393,0.1421664,0.093918465,0.06744761,0.13400277,0.10071569,0.04182221,0.067335956
ERR4281756,0.11458381,0.067135915,0.046161734,0.04104585,0.17618182,0.24736479,0.049531158,0.12936145,0.088569134,0.04006435
ERR4281757,0.07734853,0.18507643,0.068507574,0.19435874,0.037191883,0.122002214,0.101360984,0.121467106,0.017522948,0.07516347
ERR4281758,0.08094935,0.2091043,0.08236399,0.1794079,0.043282777,0.116947696,0.08778934,0.102264956,0.018733338,0.07915635
ERR4281759,0.07558639,0.127185,0.083590105,0.059292793,0.11904634,0.18211386,0.119250864,0.105922274,0.05989355,0.068118766
ERR4281760,0.07589056,0.17998591,0.0734856,0.18938139,0.041785046,0.114132635,0.10838963,0.12269151,0.019686671,0.07457105
ERR4281761,0.10777977,0.09906083,0.03622871,0.024491156,0.2506159,0.16522078,0.030964032,0.06619098,0.18215077,0.037297063
ERR4281762,0.077849515,0.19061486,0.07433254,0.18920949,0.04042425,0.11821353,0.09902858,0.11561469,0.018562566,0.07614995
ERR4281763,0.06520019,0.16047609,0.12852718,0.14281453,0.09227638,0.068526566,0.13100754,0.10183943,0.04007123,0.0692608
ERR4281764,0.06686831,0.12984334,0.041008066,0.21569468,0.024828555,0.12616938,0.13993052,0.17779742,0.014384864,0.06347478
ERR4281765,0.057853717,0.11169352,0.08510548,0.14766921,0.15241005,0.17743446,0.067462884,0.07072489,0.06031788,0.06932787
ERR4281766,0.06993485,0.12918216,0.0448761,0.19243385,0.030497583,0.11341863,0.15390995,0.18132906,0.016936578,0.06748121
ERR4281767,0.090664506,0.11212997,0.037075464,0.058330767,0.04826228,0.08388757,0.27622893,0.20362072,0.04013565,0.04966412
ERR4281768,0.07558424,0.12716691,0.08359372,0.059299838,0.11902858,0.18212721,0.119264595,0.105938606,0.059878096,0.06811821
ERR4281769,0.07998383,0.20620628,0.0809156,0.18324809,0.042301964,0.11801558,0.08859318,0.103838325,0.018487481,0.078409635
ERR4281770,0.1281139,0.19086666,0.039093554,0.0649367,0.035357505,0.102308035,0.18616007,0.1652678,0.026780017,0.061115813
ERR4281771,0.080894016,0.2153832,0.08665803,0.17807314,0.044565313,0.115977235,0.08328928,0.09671805,0.018853504,0.07958822
ERR4281772,0.07679725,0.1836054,0.07149786,0.19146948,0.039634444,0.11796455,0.10413122,0.12122785,0.018607093,0.07506479
ERR4281773,0.0809001,0.21544892,0.08669885,0.17803621,0.044580888,0.11596287,0.08325169,0.09666854,0.01885576,0.07959622
ERR4281774,0.05194666,0.15096244,0.14376506,0.1800213,0.06331637,0.09452671,0.14381053,0.07822626,0.05137549,0.042049166
ERR4281775,0.06542139,0.32092297,0.026861351,0.060594868,0.04057922,0.07669904,0.22598,0.059002135,0.056629665,0.06730937
ERR4281776,0.062858224,0.15732561,0.13220397,0.14525615,0.09055342,0.069725774,0.13574815,0.09887942,0.042621043,0.06482828
