,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
22,0.8819,0.087,0.9712,0.087,0.0288,0.087,0.1213,,0.27,0.6215
23,0.8851,0.087,0.9745,0.087,0.0255,0.087,0.1308,,0.27,0.6215
24,0.8883,0.0852,0.9781,0.0852,0.0219,0.0852,0.1283,,0.27,0.6215
25,0.8938,0.0452,0.9848,0.0452,0.0152,0.0452,0.1331,,0.27,0.6215
26,0.903,0.0252,0.9947,0.0252,0.0053,0.0252,0.1414,,0.27,0.6215
27,0.9018,0.0169,0.9955,0.0169,0.0045,0.0169,0.1238,,0.27,0.6215
28,0.9022,0.0169,0.996,0.0169,0.004,0.0169,0.1371,,0.27,0.6215
29,0.9022,0.0169,0.996,0.0169,0.004,0.0169,0.1371,,0.27,0.6215
30,0.9008,0.0,0.998,0.0,0.002,0.0,0.0,,0.27,0.6215
31,0.9008,0.0,0.998,0.0,0.002,0.0,0.0,,0.27,0.6215
32,0.9008,0.0,0.998,0.0,0.002,0.0,0.0,,0.27,0.6215
33,0.9008,0.0,0.998,0.0,0.002,0.0,0.0,,0.27,0.6215
34,0.902,0.0,0.9992,0.0,0.0008,0.0,0.0,,0.27,0.6215
35,0.9024,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.27,0.6215
36,0.9024,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.27,0.6215
37,0.9024,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.27,0.6215
38,0.9024,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.27,0.6215
39,0.9024,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.27,0.6215
40,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
41,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
42,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
43,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
44,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
45,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
46,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
47,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
48,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
49,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
50,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
51,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
52,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
53,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
54,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
55,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
56,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
57,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
58,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
59,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
60,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
61,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
62,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
63,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
64,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
65,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
66,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
67,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
68,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
69,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
70,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
71,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
72,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
73,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
74,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
75,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
76,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
77,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
78,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
79,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
80,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
81,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
82,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
83,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
84,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
85,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
86,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
87,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
88,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
89,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
90,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
91,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
92,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
93,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
94,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
95,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
96,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
97,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
98,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
99,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
100,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
101,0.9028,0.0,1.0,0.0,0.0,0.0,0.0,,0.27,0.6215
