,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
29,0.82,0.5658,0.8685,0.5658,0.1315,0.5658,0.4628,0.5044,0.5494,0.8369
30,0.826,0.5203,0.8828,0.5203,0.1172,0.5203,0.4837,0.488,0.5494,0.8369
31,0.8273,0.4929,0.889,0.4929,0.111,0.4929,0.4769,0.4653,0.5494,0.8369
32,0.8327,0.4882,0.8962,0.4882,0.1038,0.4882,0.5022,0.4648,0.5494,0.8369
33,0.834,0.4739,0.9002,0.4739,0.0998,0.4739,0.4642,0.4494,0.5494,0.8369
34,0.8355,0.4691,0.9034,0.4691,0.0966,0.4691,0.4241,,0.5494,0.8369
35,0.8362,0.4622,0.9058,0.4622,0.0942,0.4622,0.4255,,0.5494,0.8369
36,0.8389,0.4588,0.9099,0.4588,0.0901,0.4588,0.4316,,0.5494,0.8369
37,0.8409,0.4461,0.9147,0.4461,0.0853,0.4461,0.4333,,0.5494,0.8369
38,0.8416,0.4314,0.9178,0.4314,0.0822,0.4314,0.4321,,0.5494,0.8369
39,0.8469,0.4314,0.9243,0.4314,0.0757,0.4314,0.4462,,0.5494,0.8369
40,0.8469,0.4106,0.9284,0.4106,0.0716,0.4106,0.445,,0.5494,0.8369
41,0.8469,0.388,0.9324,0.388,0.0676,0.388,0.4438,,0.5494,0.8369
42,0.8482,0.3811,0.9356,0.3811,0.0644,0.3811,0.4513,,0.5494,0.8369
43,0.8502,0.3732,0.9396,0.3732,0.0604,0.3732,0.4606,,0.5494,0.8369
44,0.8496,0.3555,0.942,0.3555,0.058,0.3555,0.447,,0.5494,0.8369
45,0.8462,0.3324,0.9428,0.3324,0.0572,0.3324,0.4272,,0.5494,0.8369
46,0.8489,0.3324,0.946,0.3324,0.054,0.3324,0.4388,,0.5494,0.8369
47,0.8503,0.3288,0.9486,0.3288,0.0514,0.3288,0.4456,,0.5494,0.8369
48,0.8503,0.324,0.9494,0.324,0.0506,0.324,0.4372,,0.5494,0.8369
49,0.8496,0.3162,0.9502,0.3162,0.0498,0.3162,0.4228,,0.5494,0.8369
50,0.8496,0.2976,0.9526,0.2976,0.0474,0.2976,0.4238,,0.5494,0.8369
51,0.8516,0.2906,0.9566,0.2906,0.0434,0.2906,0.4394,,0.5494,0.8369
52,0.8529,0.2807,0.9607,0.2807,0.0394,0.2807,0.4674,,0.5494,0.8369
53,0.8536,0.2773,0.9623,0.2773,0.0377,0.2773,0.469,,0.5494,0.8369
54,0.8529,0.2738,0.9623,0.2738,0.0377,0.2738,0.4655,,0.5494,0.8369
55,0.8536,0.269,0.9639,0.269,0.0361,0.269,0.4139,,0.5494,0.8369
56,0.8543,0.2658,0.9656,0.2658,0.0344,0.2658,0.4147,,0.5494,0.8369
57,0.8543,0.2658,0.9656,0.2658,0.0344,0.2658,0.4147,,0.5494,0.8369
58,0.8549,0.2624,0.9672,0.2624,0.0328,0.2624,0.4167,,0.5494,0.8369
59,0.8544,0.2521,0.9689,0.2521,0.0311,0.2521,0.4159,,0.5494,0.8369
60,0.8551,0.2451,0.9721,0.2451,0.0279,0.2451,0.4316,,0.5494,0.8369
61,0.8531,0.2354,0.9721,0.2354,0.0279,0.2354,0.4263,,0.5494,0.8369
62,0.8525,0.2243,0.9729,0.2243,0.0271,0.2243,0.4208,,0.5494,0.8369
63,0.8511,0.2034,0.9754,0.2034,0.0246,0.2034,0.4274,,0.5494,0.8369
64,0.8525,0.1958,0.9779,0.1958,0.0221,0.1958,0.4409,,0.5494,0.8369
65,0.8552,0.1927,0.982,0.1927,0.0179,0.1927,0.4694,,0.5494,0.8369
66,0.8524,0.1758,0.9828,0.1758,0.0172,0.1758,0.4621,,0.5494,0.8369
67,0.8498,0.1508,0.9845,0.1508,0.0155,0.1508,0.4438,,0.5494,0.8369
68,0.8511,0.1508,0.9861,0.1508,0.0139,0.1508,0.4827,,0.5494,0.8369
69,0.8491,0.1373,0.987,0.1373,0.013,0.1373,0.4726,,0.5494,0.8369
70,0.8471,0.1201,0.9887,0.1201,0.0113,0.1201,0.4329,,0.5494,0.8369
71,0.8479,0.1201,0.9895,0.1201,0.0105,0.1201,0.4369,,0.5494,0.8369
72,0.8467,0.1136,0.9902,0.1136,0.0098,0.1136,0.4182,,0.5494,0.8369
73,0.8487,0.1104,0.9936,0.1104,0.0064,0.1104,0.4167,,0.5494,0.8369
74,0.8487,0.1038,0.9951,0.1038,0.0049,0.1038,0.4279,,0.5494,0.8369
75,0.8488,0.1006,0.996,0.1006,0.004,0.1006,0.4336,,0.5494,0.8369
76,0.8495,0.1006,0.9968,0.1006,0.0032,0.1006,0.4421,,0.5494,0.8369
77,0.8495,0.1006,0.9968,0.1006,0.0032,0.1006,0.4421,,0.5494,0.8369
78,0.8488,0.0971,0.9968,0.0971,0.0032,0.0971,0.2755,,0.5494,0.8369
79,0.8483,0.0971,0.9968,0.0971,0.0032,0.0971,0.2755,,0.5494,0.8369
80,0.8483,0.0939,0.9977,0.0939,0.0023,0.0939,0.2844,,0.5494,0.8369
81,0.8476,0.0863,0.9977,0.0863,0.0023,0.0863,0.2798,,0.5494,0.8369
82,0.847,0.08,0.9985,0.08,0.0015,0.08,0.2917,,0.5494,0.8369
83,0.8451,0.0706,0.9985,0.0706,0.0015,0.0706,0.2917,,0.5494,0.8369
84,0.8392,0.0454,0.9985,0.0454,0.0015,0.0454,0.125,,0.5494,0.8369
85,0.8392,0.0454,0.9985,0.0454,0.0015,0.0454,0.125,,0.5494,0.8369
86,0.8386,0.0379,0.9985,0.0379,0.0015,0.0379,0.119,,0.5494,0.8369
87,0.8386,0.0379,0.9985,0.0379,0.0015,0.0379,0.119,,0.5494,0.8369
88,0.8392,0.0379,0.9993,0.0379,0.0007,0.0379,0.1389,,0.5494,0.8369
89,0.8399,0.0379,1.0,0.0379,0.0,0.0379,0.1667,,0.5494,0.8369
90,0.8392,0.0303,1.0,0.0303,0.0,0.0303,0.1667,,0.5494,0.8369
91,0.8392,0.0303,1.0,0.0303,0.0,0.0303,0.1667,,0.5494,0.8369
92,0.8392,0.0303,1.0,0.0303,0.0,0.0303,0.1667,,0.5494,0.8369
93,0.8373,0.0076,1.0,0.0076,0.0,0.0076,0.1667,,0.5494,0.8369
94,0.8373,0.0076,1.0,0.0076,0.0,0.0076,0.1667,,0.5494,0.8369
95,0.8373,0.0076,1.0,0.0076,0.0,0.0076,0.1667,,0.5494,0.8369
96,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.5494,0.8369
97,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.5494,0.8369
98,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.5494,0.8369
99,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.5494,0.8369
100,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.5494,0.8369
101,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.5494,0.8369
