,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
37,0.8308,0.1111,0.966,0.1111,0.034,0.1111,0.0731,,0.415,0.6348
38,0.8308,0.1111,0.9668,0.1111,0.0332,0.1111,0.0741,,0.415,0.6348
39,0.8309,0.1076,0.9677,0.1076,0.0323,0.1076,0.0738,,0.415,0.6348
40,0.8316,0.1042,0.9693,0.1042,0.0307,0.1042,0.0746,,0.415,0.6348
41,0.8329,0.1042,0.971,0.1042,0.029,0.1042,0.0769,,0.415,0.6348
42,0.8336,0.1007,0.9726,0.1007,0.0274,0.1007,0.078,,0.415,0.6348
43,0.8336,0.0972,0.9735,0.0972,0.0265,0.0972,0.0778,,0.415,0.6348
44,0.8316,0.0799,0.9751,0.0799,0.0249,0.0799,0.0723,,0.415,0.6348
45,0.8336,0.0694,0.9801,0.0694,0.0199,0.0694,0.0758,,0.415,0.6348
46,0.8356,0.059,0.9851,0.059,0.0149,0.059,0.081,,0.415,0.6348
47,0.8359,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
48,0.8359,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
49,0.8359,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
50,0.8359,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
51,0.8359,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
52,0.8359,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
53,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
54,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
55,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
56,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
57,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
58,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
59,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
60,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
61,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
62,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
63,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
64,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
65,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
66,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
67,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
68,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
69,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
70,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
71,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
72,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
73,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
74,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
75,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
76,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
77,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
78,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
79,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
80,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
81,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
82,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
83,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
84,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
85,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
86,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
87,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
88,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
89,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
90,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
91,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
92,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
93,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
94,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
95,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
96,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
97,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
98,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
99,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
100,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
101,0.836,0.0,1.0,0.0,0.0,0.0,0.0,,0.415,0.6348
