,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
47,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
48,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
49,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
50,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
51,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
52,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
53,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
54,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
55,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
56,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
57,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
58,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
59,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
60,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
61,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
62,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
63,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
64,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
65,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
66,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
67,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
68,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
69,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
70,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
71,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
72,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
73,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
74,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
75,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
76,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
77,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
78,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
79,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
80,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
81,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
82,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
83,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
84,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
85,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
86,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
87,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
88,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
89,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
90,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
91,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
92,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
93,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
94,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
95,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
96,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
97,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
98,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
99,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
100,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
101,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.2917,0.7119
