Unnamed: 0,Env,Contribution,mode
ERR4282586,root:B,0.42145365,V
ERR4282591,root:B,0.42145365,V
ERR4282595,root:B,0.42145365,V
ERR4282597,root:B,0.4177106,V
ERR4282601,root:B,0.42145365,V
ERR4282604,root:B,0.42145365,V
ERR4282617,root:B,0.42145365,V
ERR4282624,root:B,0.42145365,V
ERR4282631,root:B,0.42145365,V
ERR4282643,root:B,0.41769746,V
ERR4282644,root:B,0.42145365,V
ERR4282646,root:B,0.41769746,V
ERR4282649,root:B,0.4187079,V
ERR4282664,root:B,0.42145365,V
ERR4282669,root:B,0.50751,V
ERR4282675,root:B,0.42145365,V
ERR4282676,root:B,0.42145365,V
ERR4282685,root:B,0.42145365,V
ERR4282690,root:B,0.42145365,V
ERR4282706,root:B,0.42145365,V
ERR4282708,root:B,0.42145365,V
ERR4282711,root:B,0.42145365,V
ERR4282713,root:B,0.42145365,V
ERR4282716,root:B,0.42058843,V
ERR4282724,root:B,0.42145365,V
ERR4282727,root:B,0.42145365,V
ERR4282732,root:B,0.42145365,V
ERR4282754,root:B,0.42145365,V
ERR4282760,root:B,0.42145365,V
ERR4282774,root:B,0.42145365,V
ERR4282779,root:B,0.9674983,V
ERR4282784,root:B,0.42145365,V
ERR4282788,root:B,0.42145365,V
ERR4282791,root:B,0.42145365,V
ERR4282808,root:B,0.42145365,V
ERR4282811,root:B,0.42145365,V
ERR4282819,root:B,0.42145365,V
ERR4282825,root:B,0.42145365,V
ERR4282830,root:B,0.42145365,V
ERR4282834,root:B,0.41769746,V
ERR4282839,root:B,0.42145365,V
ERR4282857,root:B,0.42145365,V
ERR4282860,root:B,0.42145365,V
ERR4282870,root:B,0.42145365,V
ERR4282876,root:B,0.42145365,V
ERR4282885,root:B,0.42145365,V
ERR4282889,root:B,0.42145365,V
ERR4282893,root:B,0.42145365,V
ERR4282899,root:B,0.42145365,V
ERR4282903,root:B,0.42145365,V
ERR4282909,root:B,0.42145365,V
ERR4282915,root:B,0.42145365,V
ERR4282922,root:B,0.41769746,V
ERR4282926,root:B,0.42145365,V
ERR4282939,root:B,0.42145365,V
ERR4282940,root:B,0.42145365,V
ERR4282945,root:B,0.42145365,V
ERR4282948,root:B,0.42145365,V
ERR4282950,root:B,0.42145365,V
ERR4282958,root:B,0.42145365,V
ERR4282963,root:B,0.42145365,V
ERR4282968,root:B,0.42145365,V
ERR4282973,root:B,0.42145365,V
ERR4282974,root:B,0.42145365,V
ERR4282979,root:B,0.42145365,V
ERR4282983,root:B,0.42145365,V
ERR4282989,root:B,0.42145365,V
ERR4282995,root:B,0.42145365,V
ERR4282999,root:B,0.42145365,V
ERR4283004,root:B,0.42145365,V
ERR4283011,root:B,0.42145365,V
ERR4283016,root:B,0.42145365,V
ERR4283022,root:B,0.42145365,V
ERR4283028,root:B,0.41769746,V
ERR4283029,root:B,0.42145365,V
ERR4283034,root:B,0.42145365,V
ERR4283040,root:B,0.42145365,V
ERR4283046,root:B,0.42145365,V
