Unnamed: 0,Env,Contribution,mode
ERR4282434,root:12M,0.22972876,V
ERR4282439,root:12M,0.20751886,V
ERR4282441,root:12M,0.55183536,V
ERR4282445,root:12M,0.20751886,V
ERR4282449,root:12M,0.55183554,V
ERR4282455,root:12M,0.2906841,V
ERR4282470,root:12M,0.22972876,V
ERR4282472,root:12M,0.55183554,V
ERR4282476,root:12M,0.55183554,V
ERR4282489,root:12M,0.20751886,V
ERR4282494,root:12M,0.55183554,V
ERR4282499,root:12M,0.55183554,V
ERR4282509,root:12M,0.20751886,V
ERR4282520,root:12M,0.9473239,V
ERR4282548,root:12M,0.2906841,V
ERR4282576,root:12M,0.5578486,V
ERR4282583,root:12M,0.2906841,V
ERR4282603,root:12M,0.20751886,V
ERR4282607,root:12M,0.22972876,V
ERR4282652,root:12M,0.20751886,V
ERR4282661,root:12M,0.20751886,V
ERR4282667,root:12M,0.55183554,V
ERR4282679,root:12M,0.55183554,V
ERR4282694,root:12M,0.55183554,V
ERR4282715,root:12M,0.6861057,V
ERR4282718,root:12M,0.22972876,V
ERR4282730,root:12M,0.20751886,V
ERR4282735,root:12M,0.55183554,V
ERR4282757,root:12M,0.2906841,V
ERR4282777,root:12M,0.20751886,V
ERR4282782,root:12M,0.55183554,V
ERR4282786,root:12M,0.55183554,V
ERR4282794,root:12M,0.55183554,V
ERR4282807,root:12M,0.22972876,V
ERR4282822,root:12M,0.55183554,V
ERR4282828,root:12M,0.3170725,V
ERR4282833,root:12M,0.55183554,V
ERR4282837,root:12M,0.55183554,V
ERR4282844,root:12M,0.55183554,V
ERR4282863,root:12M,0.20751886,V
ERR4282873,root:12M,0.6861057,V
ERR4282879,root:12M,0.55183554,V
ERR4282884,root:12M,0.2906841,V
ERR4282888,root:12M,0.55183554,V
ERR4282891,root:12M,0.20751886,V
ERR4282902,root:12M,0.22972876,V
ERR4282905,root:12M,0.55183554,V
ERR4282913,root:12M,0.55183554,V
ERR4282920,root:12M,0.55183554,V
ERR4282929,root:12M,0.20751886,V
ERR4282931,root:12M,0.3624472,V
ERR4282943,root:12M,0.20751886,V
ERR4282947,root:12M,0.22972876,V
ERR4282953,root:12M,0.55183554,V
ERR4282961,root:12M,0.5518347,V
ERR4282966,root:12M,0.20751886,V
ERR4282970,root:12M,0.20751886,V
ERR4282977,root:12M,0.55183554,V
ERR4282982,root:12M,0.5456709,V
ERR4282986,root:12M,0.22972876,V
ERR4282997,root:12M,0.55183554,V
ERR4283001,root:12M,0.55183554,V
ERR4283007,root:12M,0.55183554,V
ERR4283019,root:12M,0.6858984,V
ERR4283025,root:12M,0.55183554,V
ERR4283032,root:12M,0.20751886,V
ERR4283036,root:12M,0.55183554,V
ERR4283043,root:12M,0.20751886,V
ERR4283048,root:12M,0.20751886,V
ERR4281051,root:3Y,0.07211268,V
ERR4281134,root:3Y,0.06901643,V
ERR4281155,root:3Y,0.02618406,V
ERR4281166,root:3Y,0.0770296,V
ERR4281381,root:3Y,0.06901643,V
ERR4281408,root:3Y,0.06901643,V
ERR4281542,root:3Y,0.06901643,V
ERR4281612,root:3Y,0.0770296,V
ERR4281664,root:3Y,0.07211268,V
ERR4281710,root:3Y,0.0770296,V
ERR4281718,root:3Y,0.08561432,V
ERR4281735,root:3Y,0.055731677,V
ERR4281741,root:3Y,0.0770296,V
ERR4281747,root:3Y,0.0770296,V
ERR4281760,root:3Y,0.055729534,V
ERR4281766,root:3Y,0.02618406,V
ERR4281772,root:3Y,0.06901643,V
ERR4281778,root:3Y,0.02618406,V
ERR4281786,root:3Y,0.10709493,V
ERR4281790,root:3Y,0.07211268,V
ERR4281800,root:3Y,0.0770296,V
ERR4281808,root:3Y,0.0770296,V
ERR4281810,root:3Y,0.055731677,V
ERR4281814,root:3Y,0.055731677,V
ERR4281823,root:3Y,0.06901643,V
ERR4281833,root:3Y,0.02618406,V
ERR4281835,root:3Y,0.02618406,V
ERR4281839,root:3Y,0.07210687,V
ERR4281847,root:3Y,0.0770296,V
ERR4281854,root:3Y,0.07211268,V
ERR4281873,root:3Y,0.06901643,V
ERR4281879,root:3Y,0.06901643,V
ERR4281885,root:3Y,0.0770296,V
ERR4281892,root:3Y,0.06901643,V
ERR4281902,root:3Y,0.0770296,V
ERR4281906,root:3Y,0.055731677,V
ERR4281914,root:3Y,0.06901643,V
ERR4281930,root:3Y,0.06901643,V
ERR4281935,root:3Y,0.055731677,V
ERR4281947,root:3Y,0.08561244,V
ERR4281953,root:3Y,0.0770296,V
ERR4281960,root:3Y,0.08561432,V
ERR4281964,root:3Y,0.055731677,V
ERR4281968,root:3Y,0.06901643,V
ERR4281972,root:3Y,0.0770296,V
ERR4281976,root:3Y,0.016682724,V
ERR4281987,root:3Y,0.0770296,V
ERR4281993,root:3Y,0.0770296,V
ERR4281999,root:3Y,0.06901643,V
ERR4282009,root:3Y,0.0770296,V
ERR4282016,root:3Y,0.06901643,V
ERR4282021,root:3Y,0.03264425,V
ERR4282026,root:3Y,0.08561432,V
ERR4282032,root:3Y,0.06901643,V
ERR4282037,root:3Y,0.06901643,V
ERR4282054,root:3Y,0.0770296,V
ERR4282061,root:3Y,0.055731677,V
ERR4282066,root:3Y,0.08561432,V
ERR4282070,root:3Y,0.06901643,V
