Unnamed: 0,Env,Contribution,mode
ERR4282595,root:B,0.9709246,V
ERR4282597,root:B,0.889557,V
ERR4282601,root:B,0.845053,V
ERR4282604,root:B,0.9709328,V
ERR4282617,root:B,0.9709328,V
ERR4282624,root:B,0.9709328,V
ERR4282631,root:B,0.9709328,V
ERR4282643,root:B,0.9709328,V
ERR4282644,root:B,0.9709328,V
ERR4282646,root:B,0.9709212,V
ERR4282649,root:B,0.9026528,V
ERR4282664,root:B,0.9709117,V
ERR4282669,root:B,0.9709328,V
ERR4282675,root:B,0.9709328,V
ERR4282676,root:B,0.9122014,V
ERR4282685,root:B,0.9709328,V
ERR4282690,root:B,0.9709328,V
ERR4282706,root:B,0.93937516,V
ERR4282708,root:B,0.9709328,V
ERR4282711,root:B,0.9709328,V
ERR4282713,root:B,0.9709325,V
ERR4282716,root:B,0.9709328,V
ERR4282724,root:B,0.9117355,V
ERR4282727,root:B,0.9709328,V
ERR4282732,root:B,0.96737456,V
ERR4282754,root:B,0.9117355,V
ERR4282760,root:B,0.9709328,V
ERR4282774,root:B,0.9709328,V
ERR4282779,root:B,0.9117355,V
ERR4282784,root:B,0.9709328,V
ERR4282788,root:B,0.9709328,V
ERR4282791,root:B,0.9709328,V
ERR4282808,root:B,0.97046006,V
ERR4282811,root:B,0.9709328,V
ERR4282819,root:B,0.9709328,V
ERR4282825,root:B,0.9117355,V
ERR4282830,root:B,0.9709328,V
ERR4282834,root:B,0.9709328,V
ERR4282839,root:B,0.9709328,V
ERR4282857,root:B,0.9117355,V
ERR4282860,root:B,0.9122014,V
ERR4282870,root:B,0.96953624,V
ERR4282876,root:B,0.9709301,V
ERR4282885,root:B,0.9122014,V
ERR4282889,root:B,0.9117355,V
ERR4282893,root:B,0.9435898,V
ERR4282899,root:B,0.9650926,V
ERR4282903,root:B,0.9693978,V
ERR4282909,root:B,0.9709328,V
ERR4282915,root:B,0.9709328,V
ERR4282922,root:B,0.9709328,V
ERR4282926,root:B,0.9709328,V
ERR4282939,root:B,0.9117355,V
ERR4282940,root:B,0.9117355,V
ERR4282945,root:B,0.9117355,V
ERR4282948,root:B,0.9583258,V
ERR4282950,root:B,0.9709328,V
ERR4282958,root:B,0.9709328,V
ERR4282963,root:B,0.9709328,V
ERR4282968,root:B,0.9709218,V
ERR4282973,root:B,0.9709328,V
ERR4282974,root:B,0.9709327,V
ERR4282979,root:B,0.9709328,V
ERR4282983,root:B,0.9117355,V
ERR4282989,root:B,0.9709328,V
ERR4282995,root:B,0.9709328,V
ERR4282999,root:B,0.9709328,V
ERR4283004,root:B,0.9122014,V
ERR4283011,root:B,0.9639848,V
ERR4283016,root:B,0.90695006,V
ERR4283022,root:B,0.91220134,V
ERR4283028,root:B,0.9709328,V
ERR4283029,root:B,0.9709328,V
ERR4283034,root:B,0.9709328,V
ERR4283040,root:B,0.9122014,V
ERR4283046,root:B,0.9709328,V
