,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
79,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
80,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
81,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
82,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
83,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
84,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
85,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
86,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
87,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
88,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
89,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
90,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
91,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
92,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
93,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
94,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
95,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
96,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
97,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
98,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
99,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
100,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
101,0.9016,0.0,1.0,0.0,0.0,0.0,0.0,,0.4,0.7792
