,Acc,Sn,Sp,TPR,FPR,Rc,Pr,F1,F-max,ROC-AUC
28,0.8983,0.1233,0.9909,0.1233,0.0091,0.1233,0.1024,,0.2507,0.6524
29,0.8983,0.1233,0.9909,0.1233,0.0091,0.1233,0.1024,,0.2507,0.6524
30,0.9003,0.1068,0.9968,0.1068,0.0032,0.1068,0.12,,0.2507,0.6524
31,0.9,0.105,0.9972,0.105,0.0028,0.105,0.12,,0.2507,0.6524
32,0.9,0.105,0.9972,0.105,0.0028,0.105,0.12,,0.2507,0.6524
33,0.9008,0.105,0.998,0.105,0.002,0.105,0.125,,0.2507,0.6524
34,0.9008,0.105,0.998,0.105,0.002,0.105,0.125,,0.2507,0.6524
35,0.9008,0.105,0.998,0.105,0.002,0.105,0.125,,0.2507,0.6524
36,0.9008,0.005,0.9984,0.005,0.0016,0.005,0.1,,0.2507,0.6524
37,0.9012,0.0033,0.9992,0.0033,0.0008,0.0033,0.1,,0.2507,0.6524
38,0.9012,0.0033,0.9992,0.0033,0.0008,0.0033,0.1,,0.2507,0.6524
39,0.9012,0.0033,0.9992,0.0033,0.0008,0.0033,0.1,,0.2507,0.6524
40,0.9012,0.0033,0.9992,0.0033,0.0008,0.0033,0.1,,0.2507,0.6524
41,0.9012,0.0033,0.9992,0.0033,0.0008,0.0033,0.1,,0.2507,0.6524
42,0.9012,0.0017,0.9996,0.0017,0.0004,0.0017,0.1,,0.2507,0.6524
43,0.9012,0.0017,0.9996,0.0017,0.0004,0.0017,0.1,,0.2507,0.6524
44,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
45,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
46,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
47,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
48,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
49,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
50,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
51,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
52,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
53,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
54,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
55,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
56,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
57,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
58,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
59,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
60,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
61,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
62,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
63,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
64,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
65,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
66,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
67,0.9008,0.0,0.9996,0.0,0.0004,0.0,0.0,,0.2507,0.6524
68,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
69,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
70,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
71,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
72,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
73,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
74,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
75,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
76,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
77,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
78,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
79,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
80,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
81,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
82,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
83,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
84,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
85,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
86,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
87,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
88,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
89,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
90,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
91,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
92,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
93,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
94,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
95,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
96,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
97,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
98,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
99,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
100,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
101,0.9012,0.0,1.0,0.0,0.0,0.0,0.0,,0.2507,0.6524
